elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
3497,721.7199726506116,303.88209374762596,151.94104687381298,130.0,0.5977011494252874,0.8023255813953488
3548,738.4902313483894,330.3772087611216,136.03767419575595,130.0,0.5974025974025974,0.8026315789473685
3599,706.7184146829702,274.8349390433773,98.15533537263475,130.0,0.6575342465753424,0.8333333333333334
3650,796.93908448674,398.46954224337,159.387816897348,130.0,0.6292134831460674,0.8181818181818182
3700,629.7869590132482,295.2126370374601,98.40421234582003,130.0,0.6301369863013698,0.8194444444444444
3752,777.8853571618806,272.2598750066582,116.68280357428209,130.0,0.684931506849315,0.8472222222222222
3803,786.6466727304015,216.3278350008604,157.3293345460803,130.0,0.651685393258427,0.8295454545454546
3854,664.4372192325262,234.50725384677395,117.25362692338697,130.0,0.6081081081081081,0.8082191780821918
3904,757.2015194802744,418.4534712917306,139.48449043057687,130.0,0.6067415730337079,0.8068181818181818
3955,622.261901789493,233.34821317105988,116.67410658552994,130.0,0.6301369863013698,0.8194444444444444
4007,778.8926630998316,331.02938181742843,175.25084919746212,130.0,0.6067415730337079,0.8068181818181818
4065,683.7558098090138,324.7840096592816,102.56337147135208,130.0,0.6172839506172839,0.8125
4116,794.1484442522782,317.65937770091125,138.97597774414868,130.0,0.6301369863013698,0.8194444444444444
4167,628.6363543586197,235.73863288448237,117.86931644224119,130.0,0.6172839506172839,0.8125
4218,772.9624237071595,367.1571512609008,135.26842414875293,130.0,0.6301369863013698,0.8194444444444444
4269,794.6927714765374,278.1424700167881,139.07123500839404,130.0,0.6391752577319587,0.8229166666666666
4321,611.2824633491272,133.71803885762156,114.61546187796135,130.0,0.6419753086419753,0.825
4372,785.8288806140672,275.0401082149235,137.52005410746176,130.0,0.6301369863013698,0.8194444444444444
4423,628.070331629771,255.15357222459448,117.76318718058207,130.0,0.6172839506172839,0.8125
4475,762.7461944494806,266.9611680573182,152.54923888989615,130.0,0.6027397260273972,0.8055555555555556
4525,798.3527428186874,259.4646414160734,139.7117299932703,130.0,0.6185567010309279,0.8125
4579,602.9904482167443,339.18212712191865,94.21725753386629,130.0,0.6172839506172839,0.8125
4629,792.434893499623,297.16308506235856,138.676106362434,130.0,0.6575342465753424,0.8333333333333334
4679,795.4678220836782,178.9802599688276,139.2068688646437,130.0,0.651685393258427,0.8295454545454546
4729,637.7122074557525,259.07058427889945,119.5710388979536,130.0,0.6301369863013698,0.8194444444444444
4780,798.1960768662823,339.23333266816996,159.63921537325643,130.0,0.6185567010309279,0.8125
4831,616.385744369191,231.1446541384466,96.31027255768609,130.0,0.6419753086419753,0.825
4883,783.4924717538232,235.04774152614695,137.11118255691906,130.0,0.6575342465753424,0.8333333333333334
4934,780.027398462371,312.0109593849484,136.50479473091494,130.0,0.6461538461538462,0.828125
4987,626.2448751819953,322.61099630587637,132.83982200830204,130.0,0.6081081081081081,0.8082191780821918
5038,758.0837974166838,330.44678348932365,116.62827652564364,130.0,0.6301369863013698,0.8194444444444444
5089,787.9826189157867,275.79391662052535,137.89695831026268,130.0,0.6575342465753424,0.8333333333333334
5139,792.251777614926,297.09441660559725,138.64406108261207,130.0,0.651685393258427,0.8295454545454546
5191,617.3514257943393,173.63008850465792,115.75339233643862,130.0,0.6301369863013698,0.8194444444444444
5243,764.0890961506032,343.8400932677714,133.71559182635553,130.0,0.6301369863013698,0.8194444444444444
5294,788.4369104216615,354.7966096897477,137.97645932379078,130.0,0.6292134831460674,0.8181818181818182
5346,622.3491451441314,194.4841078575411,116.69046471452465,130.0,0.6301369863013698,0.8194444444444444
5396,792.3256604252269,336.7384056807214,138.65699057441472,130.0,0.6391752577319587,0.8229166666666666
5447,628.0621094545428,215.8963501249991,137.38858644318123,130.0,0.6172839506172839,0.8125
