elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
186,69.56149503705487,69.56149503705487,69.56149503705487,150.0,0.0,0.0
263,298.60450818286057,285.6217034792579,155.79365644323158,150.0,0.0,0.3333333333333333
325,354.67495853728826,370.79654756171044,193.4590682930663,150.0,0.0,0.44
377,466.11935708623196,427.27607732904596,155.373119028744,150.0,0.2222222222222222,0.6136363636363636
427,677.0975131741768,477.95118577000716,139.40242918291875,150.0,0.4032258064516129,0.7049180327868853
477,798.3175457722849,478.99052746337094,139.70557051014987,150.0,0.6027397260273972,0.8055555555555556
529,618.550714799139,193.29709837473095,135.30796886231167,150.0,0.6153846153846154,0.8125
580,785.3043484304299,274.85652195065046,157.060869686086,150.0,0.5975609756097561,0.8024691358024691
649,261.52447936687366,116.23310194083273,116.23310194083273,150.0,0.49122807017543857,0.7368421052631579
699,751.9869622875174,573.8847870088948,217.68043645164977,150.0,0.24489795918367346,0.625
750,513.3394210123646,315.9011821614551,138.20676719563662,150.0,0.4090909090909091,0.696969696969697
802,724.6491920819414,419.5337427842818,152.55772464882975,150.0,0.5138888888888888,0.7605633802816901
853,797.7635973968735,259.2731691539839,139.60862954445287,150.0,0.6027397260273972,0.8055555555555556
904,658.1658991548918,387.1564112675834,154.86256450703337,150.0,0.6024096385542169,0.8048780487804879
955,746.9214061778263,314.4932236538216,137.59078534854694,150.0,0.5925925925925926,0.8
1006,786.4668713119005,314.5867485247602,176.9550460451776,150.0,0.5729166666666666,0.7894736842105263
1056,633.203096648084,356.17674186454724,118.72558062151575,150.0,0.5925925925925926,0.8
1108,778.4934641191973,428.1714052655585,155.69869282383945,150.0,0.6027397260273972,0.8055555555555556
1162,680.0548638856405,312.45764016367264,165.41875067488553,150.0,0.5901639344262295,0.8
1213,694.2647896550262,317.3781895565834,138.85295793100525,150.0,0.547945205479452,0.7777777777777778
1263,799.3312315318266,299.74921182443495,159.86624630636533,150.0,0.5875,0.7974683544303798
1313,638.8660128272317,379.32669511616876,159.71650320680791,150.0,0.5393258426966292,0.7727272727272727
1365,618.1574079887187,328.39612299400676,115.90451399788475,150.0,0.5753424657534246,0.7916666666666666
1416,616.517858200777,346.79129523793705,173.39564761896852,150.0,0.5185185185185185,0.7625
1467,676.4660332079563,338.2330166039782,159.16847840187208,150.0,0.5066666666666667,0.7567567567567568
1517,756.6769321840048,358.4259152450549,139.38785592863246,150.0,0.5633802816901409,0.7857142857142857
1567,554.4458388097236,277.2229194048618,158.41309680277817,150.0,0.5245901639344263,0.7666666666666667
1618,714.80633156387,317.69170291727556,138.99012002630806,150.0,0.5423728813559322,0.7758620689655172
1668,693.7504599813318,356.7859508475421,158.57153371001868,150.0,0.5394736842105263,0.7733333333333333
1719,752.1345529129131,316.6882328054371,118.75808730203893,150.0,0.6081081081081081,0.8082191780821918
1770,766.3136384178571,353.6832177313186,176.8416088656593,150.0,0.5857142857142857,0.7971014492753623
1820,794.2535753821105,317.7014301528442,138.99437569186932,150.0,0.6142857142857143,0.8115942028985508
1872,633.2104489318172,230.25834506611534,134.31736795523395,150.0,0.5975609756097561,0.8024691358024691
1924,738.9048861796747,291.6729813867137,175.0037888320282,150.0,0.5625,0.7848101265822784
1975,776.7713065650692,310.7085226260277,135.9349786488871,150.0,0.5972222222222222,0.8028169014084507
2028,751.405946273498,262.9920811957243,169.06633791153706,150.0,0.5909090909090909,0.7916666666666666
2080,616.7262915718089,269.8177525626664,134.9088762813332,150.0,0.5679012345679012,0.7875
2130,796.4121632047626,298.65456120178595,159.28243264095252,150.0,0.5679012345679012,0.7875
2181,795.9506013158059,298.4814754934272,159.1901202631612,150.0,0.5753424657534246,0.7916666666666666
2231,658.9900976753125,239.63276279102277,139.78577829476328,150.0,0.5909090909090909,0.8
2282,767.70961395663,255.90320465221004,137.79403327426695,150.0,0.6024096385542169,0.8048780487804879
2332,789.4081165955789,355.23365246801046,157.88162331911576,150.0,0.5925925925925926,0.8
2384,765.5893026044162,363.65491873709766,153.11786052088323,150.0,0.6027397260273972,0.8055555555555556
