elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
1568,554.1198683577429,554.1198683577429,554.1198683577429,130.0,0.0,0.0
1618,716.9124873290697,716.9124873290697,179.22812183226742,130.0,0.13076923076923078,0.421875
1671,734.0341778735335,508.17750775860014,131.74972423371113,130.0,0.6075949367088608,0.7435897435897436
1721,654.3269850397057,257.76517592473255,118.96854273449196,130.0,0.7191780821917808,0.8194444444444444
1771,798.8955269340138,179.75149356015308,139.8067172134524,130.0,0.7191780821917808,0.8194444444444444
1822,798.8057853509004,279.5820248728151,139.79101243640756,130.0,0.7359550561797753,0.8295454545454546
1873,665.8984809563024,156.68199551912997,78.34099775956498,130.0,0.7666666666666667,0.8513513513513513
1923,748.3537448458367,236.32223521447474,177.24167641085606,130.0,0.7191780821917808,0.8194444444444444
1975,773.3316577814081,212.66620588988724,115.99974866721122,130.0,0.7076923076923077,0.8125
2029,735.3115812971147,128.67952672699508,128.67952672699508,130.0,0.7131147540983607,0.828125
2080,630.2345161719162,275.7276008252133,137.86380041260665,130.0,0.6986301369863014,0.8055555555555556
2130,797.730456850261,139.6028299487957,99.71630710628263,130.0,0.7283950617283951,0.825
2181,795.4605769439769,178.9786298123948,159.09211538879538,130.0,0.7397260273972602,0.8333333333333334
2231,676.4015437870529,198.94163052560378,139.25914136792267,130.0,0.6987951807228916,0.8048780487804879
2282,751.2826124120942,118.62357038085698,98.85297531738082,130.0,0.7469135802469136,0.8375
2332,795.2839660811388,278.3493881283986,139.1746940641993,130.0,0.7602739726027398,0.8472222222222222
2383,787.3763880584528,157.47527761169056,118.10645820876792,130.0,0.7769230769230769,0.859375
2439,709.74524581583,141.949049163166,141.949049163166,130.0,0.7283950617283951,0.8225806451612904
2492,747.5622462376593,224.2686738712978,149.5124492475319,130.0,0.691358024691358,0.796875
2545,761.4201071291441,247.46153481697183,114.21301606937162,130.0,0.7283950617283951,0.825
2602,560.8553661274346,140.21384153185866,105.16038114889399,130.0,0.7397260273972602,0.8333333333333334
2653,778.5837611991731,253.03972238973125,155.71675223983462,130.0,0.6986301369863014,0.8055555555555556
2704,795.104794215549,178.8985786984985,139.14333898772108,130.0,0.7268041237113402,0.8229166666666666
2755,619.0962162580471,309.54810812902355,116.08054054838382,130.0,0.7283950617283951,0.825
2807,783.1198515987882,156.62397031975763,117.46797773981822,130.0,0.7397260273972602,0.8333333333333334
2857,784.7683063785693,215.81128425410654,117.7152459567854,130.0,0.7696629213483146,0.8522727272727273
2908,714.7028653609192,198.52857371136642,158.82285896909315,130.0,0.7142857142857143,0.8157894736842105
2959,704.364860997997,234.7882869993323,136.95983408294384,130.0,0.702247191011236,0.8068181818181818
