elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
3599,782.2118455737037,78.22118455737036,78.22118455737036,130.0,0.9178082191780822,0.9305555555555556
3650,796.807463408659,99.60093292608238,99.60093292608238,130.0,0.8876404494382022,0.8977272727272727
3700,629.8339509708123,98.41155483918942,98.41155483918942,130.0,0.8493150684931506,0.8611111111111112
3752,778.8477869926071,116.82716804889107,116.82716804889107,130.0,0.8356164383561644,0.8472222222222222
3803,784.1241058314271,137.22171852049973,137.22171852049973,130.0,0.8314606741573034,0.8409090909090909
3854,684.1488459249496,136.8297691849899,136.8297691849899,130.0,0.8026315789473685,0.8133333333333334
3904,738.1865119597986,279.31381533614,199.50986809724287,130.0,0.7415730337078652,0.75
3956,773.6526254453072,174.07184072519414,135.38920945292875,130.0,0.76,0.7702702702702703
4007,626.5393165462435,19.57935364207011,19.57935364207011,130.0,0.8651685393258427,0.875
4065,689.3075474868278,155.09419818453625,155.09419818453625,130.0,0.8518518518518519,0.8625
4116,789.0162468505184,157.80324937010369,157.80324937010369,130.0,0.7808219178082192,0.7916666666666666
4167,626.8297797896054,156.70744494740134,137.1190143289762,130.0,0.7777777777777778,0.7875
4217,796.2463672254804,199.0615918063701,179.15543262573308,130.0,0.7671232876712328,0.7777777777777778
4269,767.8832817411753,153.57665634823508,115.18249226117631,130.0,0.8144329896907216,0.8229166666666666
4321,611.9541416865073,0.0,0.0,130.0,0.8888888888888888,0.9
4372,786.2420689551199,19.656051723877997,19.656051723877997,130.0,0.9726027397260274,0.9861111111111112
4424,731.050404001539,38.47633705271258,38.47633705271258,130.0,0.9534883720930233,0.9647058823529412
4475,670.0470144399861,0.0,0.0,130.0,0.958904109589041,0.9722222222222222
4526,784.2727126406938,19.606817816017347,19.606817816017347,130.0,0.9690721649484536,0.9791666666666666
4579,605.8196550614339,0.0,0.0,130.0,0.9753086419753086,0.9875
4629,795.7440900534037,19.893602251335093,19.893602251335093,130.0,0.9726027397260274,0.9861111111111112
4679,794.6151632080943,0.0,0.0,130.0,0.9775280898876404,0.9886363636363636
4729,637.682559549388,19.927579985918374,19.927579985918374,130.0,0.9726027397260274,0.9861111111111112
4780,796.1644776290223,0.0,0.0,130.0,0.979381443298969,0.9895833333333334
4831,617.7720429655823,0.0,0.0,130.0,0.9876543209876543,1.0
4882,785.1765267237383,0.0,0.0,130.0,0.9863013698630136,1.0
4934,778.6677430969547,0.0,0.0,130.0,0.9846153846153847,1.0
4986,607.8599174663001,56.98686726246563,56.98686726246563,130.0,0.9452054794520548,0.9583333333333334
5038,776.2763428891786,58.2207257166884,58.2207257166884,130.0,0.9041095890410958,0.9166666666666666
5089,788.3941754857424,78.83941754857425,78.83941754857425,130.0,0.8904109589041096,0.9027777777777778
5139,792.0419584227474,39.60209792113737,39.60209792113737,130.0,0.9213483146067416,0.9318181818181818
5193,747.3003773866906,74.73003773866907,74.73003773866907,130.0,0.9135802469135802,0.925
5243,635.1469564323526,39.696684777022035,39.696684777022035,130.0,0.9041095890410958,0.9166666666666666
5293,798.5718819606146,139.75007934310756,139.75007934310756,130.0,0.8426966292134831,0.8522727272727273
5346,610.6268109020624,95.41043920344724,95.41043920344724,130.0,0.821917808219178,0.8333333333333334
5396,793.2042228209813,118.9806334231472,118.9806334231472,130.0,0.8247422680412371,0.8333333333333334
5447,628.1766722548871,117.78312604779133,117.78312604779133,130.0,0.8148148148148148,0.825
5497,794.1083828502924,238.23251485508771,198.5270957125731,130.0,0.7731958762886598,0.78125
5548,632.3272276013838,118.56135517525946,118.56135517525946,130.0,0.7777777777777778,0.7875
5598,794.1228398047165,178.6776389560612,138.9714969658254,1200.0,0.8082191780821918,0.8194444444444444
5649,713.3550972689399,158.5233549486533,158.5233549486533,1200.0,0.7831325301204819,0.7926829268292683
5700,703.6443637529411,97.72838385457516,97.72838385457516,1200.0,0.8082191780821918,0.8194444444444444
5750,756.0333500635555,159.1649158028538,159.1649158028538,1200.0,0.7789473684210526,0.7872340425531915
5801,671.180685788736,177.66547564995952,177.66547564995952,1200.0,0.7530864197530864,0.7625
5851,797.9366634581634,219.43258245099491,219.43258245099491,1200.0,0.7216494845360825,0.7291666666666666
5904,608.0105465509405,133.00230705801823,133.00230705801823,1200.0,0.7530864197530864,0.7625
5954,789.8920047802684,138.23110083654697,138.23110083654697,1200.0,0.7945205479452054,0.8055555555555556
6005,628.519574584169,157.12989364604226,157.12989364604226,1200.0,0.7777777777777778,0.7875
6058,752.27680807521,150.45536161504202,150.45536161504202,1200.0,0.7671232876712328,0.7777777777777778
6109,710.5356649429598,276.31942525559543,276.31942525559543,1200.0,0.6923076923076923,0.7032967032967034
6160,705.6229327453142,176.40573318632855,176.40573318632855,1200.0,0.6666666666666666,0.675
6212,776.6606937576014,271.83124281516046,271.83124281516046,1200.0,0.684931506849315,0.6944444444444444
6263,678.9420554187035,193.98344440534385,193.98344440534385,1200.0,0.6829268292682927,0.691358024691358
6315,716.1117023548675,232.25244400698406,232.25244400698406,1200.0,0.684931506849315,0.6944444444444444
6365,789.6119909845261,217.14329752074468,217.14329752074468,1200.0,0.7123287671232876,0.7222222222222222
6417,626.0459613990233,117.38361776231687,117.38361776231687,1200.0,0.7407407407407407,0.75
6468,780.7721887697126,175.6737424731853,175.6737424731853,1200.0,0.7808219178082192,0.7916666666666666
6518,798.0885778560348,159.61771557120696,159.61771557120696,1200.0,0.7731958762886598,0.78125
6572,577.8120149000198,298.2255560774296,298.2255560774296,1200.0,0.6582278481012658,0.6666666666666666
6630,532.0822694620117,240.295218466715,240.295218466715,1200.0,0.5079365079365079,0.5161290322580645
6681,622.9635055324513,389.35219095778206,389.35219095778206,1200.0,0.42592592592592593,0.4339622641509434
6731,798.3102486291366,399.1551243145683,399.1551243145683,1200.0,0.4383561643835616,0.4444444444444444
6781,798.1423237414917,399.07116187074587,399.07116187074587,1200.0,0.47191011235955055,0.4772727272727273
6831,639.2430339688954,259.69248254986377,259.69248254986377,1200.0,0.5342465753424658,0.5416666666666666
6882,798.4436895292434,279.4552913352352,279.4552913352352,1200.0,0.5773195876288659,0.5833333333333334
6932,334.94347227977283,59.107671578783446,59.107671578783446,1200.0,0.6666666666666666,0.676923076923077
6982,796.9867207268072,298.8700202725527,298.8700202725527,1200.0,0.6829268292682927,0.691358024691358
7034,627.0355263241173,235.13832237154398,235.13832237154398,1200.0,0.618421052631579,0.6266666666666667
7084,790.3777984141029,335.9105643259938,335.9105643259938,1200.0,0.589041095890411,0.5972222222222222
7135,789.1907229920241,374.86559342121143,374.86559342121143,1200.0,0.5230769230769231,0.53125
7185,796.4432120459168,318.5772848183667,318.5772848183667,1200.0,0.5555555555555556,0.5625
7236,633.159246198591,257.22094376817756,257.22094376817756,1200.0,0.589041095890411,0.5972222222222222
7287,781.9996658124429,234.59989974373286,234.59989974373286,1200.0,0.6438356164383562,0.6527777777777778
7337,798.5340352474121,319.41361409896484,319.41361409896484,1200.0,0.651685393258427,0.6590909090909091
7387,632.0477771235205,335.7753815968703,335.7753815968703,1200.0,0.5342465753424658,0.5416666666666666
7438,649.1638327222832,314.7461007138343,314.7461007138343,1200.0,0.47692307692307695,0.484375
7489,774.8248210482474,278.142243453217,278.142243453217,1200.0,0.5802469135802469,0.5875
7540,619.4117806352405,270.9926540279177,270.9926540279177,1200.0,0.6027397260273972,0.6111111111111112
7591,783.2029134051895,313.2811653620758,293.70109252694607,1200.0,0.5681818181818182,0.5747126436781609
7642,632.5141945079979,296.491028675624,316.25709725399895,1200.0,0.5679012345679012,0.575
7692,638.4310556806648,379.06843931039475,379.06843931039475,1200.0,0.4943820224719101,0.5
7742,793.6383221914449,396.81916109572245,396.81916109572245,1200.0,0.48148148148148145,0.4875
7793,638.6736918909976,339.2953988170925,339.2953988170925,1200.0,0.47191011235955055,0.4772727272727273
7843,798.8762527303343,219.69096950084193,219.69096950084193,1200.0,0.5802469135802469,0.5875
7893,795.2082026044183,357.8436911719882,357.8436911719882,1200.0,0.5979381443298969,0.6041666666666666
7945,614.5701090729427,153.64252726823568,153.64252726823568,1200.0,0.6419753086419753,0.65
7995,635.2698947125514,178.6696578879051,178.6696578879051,1200.0,0.6741573033707865,0.6818181818181818
8046,792.2805413106265,237.68416239318796,237.68416239318796,1200.0,0.691358024691358,0.7
8096,796.8894694582847,378.52249799268526,378.52249799268526,1200.0,0.6391752577319587,0.6458333333333334
8149,608.5829287239466,228.21859827147995,228.21859827147995,1200.0,0.5679012345679012,0.575
